ClientAccountID,AssetClass,Symbol,DateTime,Quantity,TradePrice,TradeMoney,Proceeds,IBCommission,NetCash,ClosePrice,Open/CloseIndicator,CostBasis,TransactionID,Buy/Sell,OrderType
U3163489,STK,AIMD,2023-07-13;18:44:19,-440,1.15,-506,506,-1.679848,504.320152,0.729899,O,-504.320152,24438271068,SELL,LMT
U3163489,STK,AIMD,2023-07-14;04:07:38,-52,1.68,-87.36,87.36,-1.00823888,86.35176112,1.05,O,-86.35176112,24442419889,SELL,LMT
U3163489,STK,AIMD,2023-07-14;04:07:38,-52,1.68,-87.36,87.36,-0.00823888,87.35176112,1.05,O,-87.35176112,24442419896,SELL,LMT
U3163489,STK,AIMD,2023-07-14;09:07:44,300,1.17,351,-351,-1.5,-352.5,1.05,C,278.264262,24442956247,BUY,LMT
U3163489,STK,AIMD,2023-07-14;09:20:47,100,1.12,112,-112,-1,-113,1.05,C,92.754754,24442996266,BUY,LMT
U3163489,STK,AIMD,2023-07-14;09:20:47,100,1.12,112,-112,0,-112,1.05,C,92.754754,24442996267,BUY,LMT
U3163489,STK,AIMD,2023-07-14;09:20:47,100,1.12,112,-112,-0.5,-112.5,1.05,C,109.376613,24442996268,BUY,LMT
U3163489,STK,AIMD,2023-07-14;09:20:47,100,1.12,112,-112,-0.5,-112.5,1.05,C,114.618216,24442996269,BUY,LMT
U3163489,STK,AIMD,2023-07-14;09:20:47,100,1.12,112,-112,-0.5,-112.5,1.05,C,114.618216,24442996270,BUY,LMT
U3163489,STK,AIMD,2023-07-14;09:28:42,344,1.09,374.96,-374.96,-1.72,-376.68,1.05,C,448.787241,24443017879,BUY,LMT
U3163489,STK,AIRS,2023-05-12;10:19:52,-100,6.78,-678,678,-1.019924,676.980076,6.72,O,-676.980076,23861672210,SELL,LMT
U3163489,STK,AIRS,2023-05-12;10:23:25,7,6.36,44.52,-44.52,-0.4452,-44.9652,6.72,C,47.388605,23861739453,BUY,LMT
U3163489,STK,AIRS,2023-05-12;10:23:52,93,6.33,588.69,-588.69,-1,-589.69,6.72,C,629.591471,23861739750,BUY,LMT
U3163489,STK,AIU,2023-04-14;16:11:32,-200,1.42,-284,284,-1.031272,282.968728,1.29,O,-282.968728,23608747820,SELL,LMT
U3163489,STK,AIU,2023-04-14;16:11:37,-300,1.42,-426,426,-1.546908,424.453092,1.29,O,-424.453092,23608747829,SELL,LMT
U3163489,STK,AIU,2023-04-17;06:19:38,100,1.38,138,-138,-1,-139,1.26,C,141.484364,23614092141,BUY,LMT
U3163489,STK,AIU,2023-04-17;06:20:30,83,1.38,114.54,-114.54,0,-114.54,1.26,C,117.432022,23614094548,BUY,LMT
U3163489,STK,AIU,2023-04-17;06:20:39,17,1.38,23.46,-23.46,0,-23.46,1.26,C,24.052342,23614094552,BUY,LMT
U3163489,STK,AIU,2023-04-17;06:24:10,45,1.35,60.75,-60.75,-0.6075,-61.3575,1.26,C,63.667964,23614113008,BUY,LMT
U3163489,STK,AIU,2023-04-17;09:00:25,255,1.35,344.25,-344.25,-0.8925,-345.1425,1.26,C,360.785128,23614440572,BUY,LMT
U3163489,STK,AKAN,2022-08-09;10:08:46,-35,1.41,-49.35,49.35,-0.604180115,48.74581989,1.25,O,-48.74581989,21309151274,SELL,LMT
U3163489,STK,AKAN,2022-08-09;10:08:46,-14,1.41,-19.74,19.74,-0.241672046,19.49832795,1.25,O,-19.49832795,21309151277,SELL,LMT
U3163489,STK,AKAN,2022-08-09;10:08:46,-191,1.41,-269.31,269.31,-0.393097199,268.9169028,1.25,O,-268.9169028,21309151285,SELL,LMT
U3163489,STK,AKAN,2022-08-09;10:09:03,-160,1.41,-225.6,225.6,-0.82596624,224.7740338,1.25,O,-224.7740338,21309151679,SELL,LMT
U3163489,STK,AKAN,2022-08-09;10:15:05,227,1.33,301.91,-301.91,-1.135,-303.045,1.25,C,318.857806,21309327937,BUY,LMT
U3163489,STK,AKAN,2022-08-09;10:15:05,73,1.33,97.09,-97.09,-0.365,-97.455,1.25,C,102.593508,21309328006,BUY,LMT
U3163489,STK,AKAN,2022-08-09;10:15:40,100,1.2875,128.75,-128.75,-1,-129.75,1.25,C,140.483771,21309356463,BUY,LMT
U3163489,STK,AKAN,2023-01-26;10:21:45,-400,0.3107,-124.28,124.28,-1.303646012,122.976354,0.28,O,-122.976354,22847397363,SELL,LMT
U3163489,STK,AKAN,2023-01-26;10:21:58,-1495,0.3256,-486.772,486.772,-5.095642079,481.6763579,0.28,O,-481.6763579,22847397866,SELL,LMT
U3163489,STK,AKAN,2023-01-26;10:21:58,-105,0.3256,-34.188,34.188,-0.357887905,33.8301121,0.28,O,-33.8301121,22847397867,SELL,LMT
U3163489,STK,AKAN,2023-01-26;10:24:57,200,0.29,58,-58,-0.754,-58.754,0.28,C,61.488177,22847483860,BUY,LMT
U3163489,STK,AKAN,2023-01-26;10:24:57,300,0.29,87,-87,-0.87,-87.87,0.28,C,93.707331,22847483863,BUY,LMT
U3163489,STK,AKAN,2023-01-26;10:25:02,500,0.2842,142.1,-142.1,-1.421,-143.521,0.28,C,161.095772,22847483930,BUY,LMT
U3163489,STK,AKAN,2023-01-26;13:15:44,500,0.3178,158.9,-158.9,-1.589,-160.489,0.28,C,161.095772,22850176396,BUY,LMT
U3163489,STK,AKAN,2023-01-26;15:11:52,500,0.318,159,-159,-1.59,-160.59,0.28,C,161.095772,22851934402,BUY,LMT
U3163489,STK,AKRO,2022-09-13;08:47:32,-11,29.33,-322.63,322.63,-1.008818227,321.6211818,29.05,O,-321.6211818,21619883137,SELL,LMT
U3163489,STK,AKRO,2022-09-13;08:47:32,-19,29.31,-556.89,556.89,-0.015222781,556.8747772,29.05,O,-556.8747772,21619883142,SELL,LMT
U3163489,STK,AKRO,2022-09-13;08:50:19,-20,29.92,-598.4,598.4,-1.01630336,597.3836966,29.05,O,-597.3836966,21619899437,SELL,LMT
U3163489,STK,AKRO,2022-09-13;09:30:57,5,27.47,137.35,-137.35,-1,-138.35,29.05,C,146.191446,21620396532,BUY,LMT
U3163489,STK,AKRO,2022-09-13;09:30:57,20,27.47,549.4,-549.4,0,-549.4,29.05,C,585.758519,21620396557,BUY,LMT
U3163489,STK,AKRO,2022-09-13;09:40:37,25,26.22,655.5,-655.5,-1,-656.5,29.05,C,743.929691,21620890106,BUY,LMT
U3163489,STK,AKRO,2022-09-13;10:00:40,-25,28.31,-707.75,707.75,-1.019457475,706.7305425,29.05,O,-706.7305425,21621680302,SELL,LMT
U3163489,STK,AKRO,2022-09-13;10:03:51,-25,29.1,-727.5,727.5,-1.01990975,726.4800903,29.05,O,-726.4800903,21621820694,SELL,LMT
U3163489,STK,AKRO,2022-09-13;10:16:59,20,27.17,543.4,-543.4,-1,-544.4,29.05,C,565.384434,21622201648,BUY,LMT
U3163489,STK,AKRO,2022-09-13;10:48:47,20,25.85,517,-517,-1,-518,29.05,C,577.234163,21623212897,BUY,LMT
U3163489,STK,AKRO,2022-09-13;11:03:30,10,27.086,270.86,-270.86,-1,-271.86,29.05,C,290.592036,21623546132,BUY,LMT
U3163489,STK,AKU,2022-09-06;15:20:16,-900,1.55,-1395,1395,-4.6489455,1390.351055,1.63,O,-1390.351055,21564963112,SELL,LMT
U3163489,STK,AKU,2022-09-06;15:20:48,-100,1.55,-155,155,-0.5165495,154.4834505,1.63,O,-154.4834505,21564963494,SELL,LMT
U3163489,STK,AKU,2022-09-06;15:31:19,305,1.48,451.4,-451.4,-1.525,-452.925,1.63,C,471.174524,21565267215,BUY,LMT
U3163489,STK,AKU,2022-09-06;15:31:19,195,1.48,288.6,-288.6,-0.975,-289.575,1.63,C,301.242728,21565306417,BUY,LMT
U3163489,STK,AKU,2022-09-06;15:32:14,100,1.48,148,-148,-1,-149,1.63,C,154.483451,21565309673,BUY,LMT
U3163489,STK,AKU,2022-09-06;15:32:14,200,1.4779,295.58,-295.58,-0.5,-296.08,1.63,C,308.966901,21565309687,BUY,LMT
U3163489,STK,AKU,2022-09-06;15:32:14,200,1.4773,295.46,-295.46,-1,-296.46,1.63,C,308.966902,21565309694,BUY,LMT
U3163489,STK,AKU,2022-09-06;15:59:34,-103,1.63,-167.89,167.89,-1.017234681,166.8727653,1.63,O,-166.8727653,21565909405,SELL,LMT
U3163489,STK,AKU,2022-09-06;15:59:38,-25,1.63,-40.75,40.75,-0.004183175,40.74581683,1.63,O,-40.74581683,21565910445,SELL,LMT
U3163489,STK,AKU,2022-09-06;15:59:44,-267,1.63,-435.21,435.21,-1.019676309,434.1903237,1.63,O,-434.1903237,21565979039,SELL,LMT
U3163489,STK,AKU,2022-09-06;15:59:44,-5,1.63,-8.15,8.15,-0.025836635,8.124163365,1.63,O,-8.124163365,21565979053,SELL,LMT
U3163489,STK,AKU,2022-09-06;16:02:25,176,1.62,285.12,-285.12,-1,-286.12,1.63,C,285.675269,21566043103,BUY,LMT
U3163489,STK,AKU,2022-09-06;16:02:25,150,1.62,243,-243,-0.63,-243.63,1.63,C,243.927148,21566043104,BUY,LMT
U3163489,STK,AKU,2022-09-06;16:02:25,74,1.61,119.14,-119.14,-0.37,-119.51,1.63,C,120.330651,21566043105,BUY,LMT
U3163489,STK,AKU,2023-07-06;04:05:37,-2000,0.2452,-490.4,490.4,-5.1979232,485.2020768,0.168,O,-485.2020768,24362066935,SELL,LMT
U3163489,STK,AKU,2023-07-06;04:06:18,500,0.2289,114.45,-114.45,-1.1445,-115.5945,0.168,C,121.300519,24362068745,BUY,LMT
U3163489,STK,AKU,2023-07-06;04:08:26,500,0.2201,110.05,-110.05,-1.1005,-111.1505,0.168,C,121.300519,24362074175,BUY,LMT
U3163489,STK,AKU,2023-07-06;04:42:59,-990,0.275,-272.25,272.25,-2.868228,269.381772,0.168,O,-269.381772,24362130344,SELL,LMT
U3163489,STK,AKU,2023-07-06;04:42:59,-10,0.275,-2.75,2.75,-0.028972,2.721028,0.168,O,-2.721028,24362130345,SELL,LMT
U3163489,STK,AKU,2023-07-06;04:43:28,-874,0.2858,-249.7892,249.7892,-2.626620314,247.1625797,0.168,O,-247.1625797,24362131398,SELL,LMT
U3163489,STK,AKU,2023-07-06;05:54:12,500,0.252,126,-126,-1.26,-127.26,0.168,C,121.300519,24362241663,BUY,LMT
U3163489,STK,AKU,2023-07-06;05:54:43,500,0.2501,125.05,-125.05,-1.2505,-126.3005,0.168,C,121.300519,24362242442,BUY,LMT
U3163489,STK,AKU,2023-07-06;06:08:22,500,0.2401,120.05,-120.05,-1.2005,-121.2505,0.168,C,136.0514,24362272869,BUY,LMT
U3163489,STK,AKU,2023-07-06;06:21:36,95,0.243,23.085,-23.085,-0.300105,-23.385105,0.168,C,25.849766,24362284749,BUY,LMT
U3163489,STK,AKU,2023-07-06;06:21:36,100,0.2422,24.22,-24.22,-0.31486,-24.53486,0.168,C,27.21028,24362284751,BUY,LMT
U3163489,STK,AKU,2023-07-06;06:21:36,305,0.2429,74.0845,-74.0845,-0.9630985,-75.0475985,0.168,C,82.991354,24362284752,BUY,LMT
U3163489,STK,AKU,2023-07-06;06:56:30,500,0.2248,112.4,-112.4,-1.124,-113.524,0.168,C,141.397357,24362417929,BUY,LMT
U3163489,STK,AKU,2023-07-06;09:11:22,23,0.2278,5.2394,-5.2394,-0.0681122,-5.3075122,0.168,C,6.504278,24362742084,BUY,LMT
U3163489,STK,AKU,2023-07-06;09:11:22,351,0.2278,79.9578,-79.9578,-1.0394514,-80.9972514,0.168,C,99.260944,24362742085,BUY,LMT
U3163489,STK,AKUS,2022-09-13;15:01:06,-400,4.41,-1764,1764,-2.0923956,1761.907604,4.48,O,-1761.907604,21626906754,SELL,LMT
U3163489,STK,AKUS,2022-09-13;15:12:29,200,4.28,856,-856,-1,-857,4.48,C,880.953802,21627070073,BUY,LMT
U3163489,STK,AKUS,2022-09-13;15:54:24,-200,4.64,-928,928,-1.0472512,926.9527488,4.48,O,-926.9527488,21627999966,SELL,LMT
U3163489,STK,AKUS,2022-09-14;11:12:47,200,4.51,902,-902,-1,-903,4.48,C,880.953802,21636539123,BUY,LMT
U3163489,STK,AKUS,2022-09-14;12:19:41,116,4.41,511.56,-511.56,-1,-512.56,4.48,C,537.632594,21637497354,BUY,LMT
U3163489,STK,AKUS,2022-09-15;10:45:57,84,4.4,369.6,-369.6,-1,-370.6,4.7,C,389.320155,21648066222,BUY,LMT
U3163489,STK,AKUS,2022-09-30;11:53:26,-200,7.16,-1432,1432,-1.0587928,1430.941207,6.76,O,-1430.941207,21791737450,SELL,LMT
U3163489,STK,AKUS,2022-09-30;11:54:49,20,6.9,138,-138,-1,-139,6.76,C,143.094121,21791755862,BUY,LMT
U3163489,STK,AKUS,2022-09-30;11:54:49,100,6.9,690,-690,0,-690,6.76,C,715.470604,21791755865,BUY,LMT
U3163489,STK,AKUS,2022-09-30;12:41:41,80,6.85,548,-548,-1,-549,6.76,C,572.376483,21792525666,BUY,LMT
U3163489,STK,ALBT,2022-11-10;08:12:50,-60,0.74,-44.4,44.4,-0.45281676,43.94718324,0.45,O,-43.94718324,22170816307,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:12:50,-623,0.74,-461.02,461.02,-3.062547358,457.9574526,0.45,O,-457.9574526,22170816311,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:12:52,-200,0.74,-148,148,-1.0293892,146.9706108,0.45,O,-146.9706108,22170816313,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:12:52,-30,0.74,-22.2,22.2,-0.15440838,22.04559162,0.45,O,-22.04559162,22170816315,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:12:55,-1,0.74,-0.74,0.74,-0.005146946,0.734853054,0.45,O,-0.734853054,22170816318,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:12:55,-21,0.74,-15.54,15.54,-0.108085866,15.43191413,0.45,O,-15.43191413,22170816319,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:13:08,-233,0.74,-172.42,172.42,-1.199238418,171.2207616,0.45,O,-171.2207616,22170816370,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:13:11,-196,0.74,-145.04,145.04,-1.008801416,144.0311986,0.45,O,-144.0311986,22170816374,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:13:12,-97,0.74,-71.78,71.78,-0.499253762,71.28074624,0.45,O,-71.28074624,22170816376,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:13:15,-500,0.74,-370,370,-2.573473,367.426527,0.45,O,-367.426527,22170816382,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:13:39,-39,0.7601,-29.6439,29.6439,-0.200748845,29.44315116,0.45,O,-29.44315116,22170816406,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:13:49,-100,0.7701,-77.01,77.01,-0.784863529,76.22513647,0.45,O,-76.22513647,22170816415,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:13:51,-277,0.7701,-213.3177,213.3177,-1.155794975,212.161905,0.45,O,-212.161905,22170818804,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:13:54,-100,0.7701,-77.01,77.01,-0.514763529,76.49523647,0.45,O,-76.49523647,22170818853,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:13:58,-23,0.77,-17.71,17.71,-0.118395559,17.59160444,0.45,O,-17.59160444,22170818920,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:14:39,-500,0.86,-430,430,-2.574847,427.425153,0.45,O,-427.425153,22170819043,SELL,LMT
U3163489,STK,ALBT,2022-11-10;08:30:30,17,0.6886,11.7062,-11.7062,-0.117062,-11.823262,0.45,C,12.451702,22170872261,BUY,LMT
U3163489,STK,ALBT,2022-11-10;08:31:55,883,0.7,618.1,-618.1,-4.415,-622.515,0.45,C,648.916047,22170890705,BUY,LMT
U3163489,STK,ALBT,2022-11-10;08:32:31,900,0.6901,621.09,-621.09,-4.5,-625.59,0.45,C,661.367749,22170910685,BUY,LMT
U3163489,STK,ALBT,2022-11-10;08:51:15,3,0.6101,1.8303,-1.8303,-0.018303,-1.848603,0.45,C,2.204559,22171155694,BUY,LMT
U3163489,STK,ALBT,2022-11-10;08:52:00,146,0.6101,89.0746,-89.0746,-0.890746,-89.965346,0.45,C,107.288546,22171171529,BUY,LMT
U3163489,STK,ALBT,2022-11-10;08:52:06,600,0.6101,366.06,-366.06,-2.835951,-368.895951,0.45,C,462.622934,22171171563,BUY,LMT
U3163489,STK,ALBT,2022-11-10;08:52:06,51,0.6101,31.1151,-31.1151,-0.255,-31.3701,0.45,C,43.597366,22171171576,BUY,LMT
U3163489,STK,ALBT,2022-11-10;08:52:18,400,0.5795,231.8,-231.8,-2,-233.8,0.45,C,341.940122,22171171745,BUY,LMT
U3163489,STK,ALLG,2023-06-13;09:48:24,-134,3.55,-475.7,475.7,-1.0232356,474.6767644,3.34,O,-474.6767644,24152813728,SELL,LMT
U3163489,STK,ALLG,2023-06-13;09:48:24,-66,3.55,-234.3,234.3,-0.0114444,234.2885556,3.34,O,-234.2885556,24152813770,SELL,LMT
U3163489,STK,ALLG,2023-06-13;09:48:26,-300,3.69,-1107,1107,-1.552356,1105.447644,3.34,O,-1105.447644,24152814409,SELL,LMT
U3163489,STK,ALLG,2023-06-13;09:50:15,98,3.53,345.94,-345.94,-1,-346.94,3.34,C,347.151664,24152845429,BUY,LMT
U3163489,STK,ALLG,2023-06-13;09:50:16,102,3.53,360.06,-360.06,0,-360.06,3.34,C,361.813657,24152845445,BUY,LMT
U3163489,STK,ALLG,2023-06-13;09:50:27,100,3.47,347,-347,-1,-348,3.34,C,368.482548,24152886326,BUY,LMT
U3163489,STK,ALLG,2023-06-13;09:51:03,1,3.54,3.54,-3.54,-0.0384,-3.5784,3.34,C,3.684825,24152888405,BUY,LMT
U3163489,STK,ALLG,2023-06-13;09:51:03,1,3.54,3.54,-3.54,-0.0384,-3.5784,3.34,C,3.684825,24152888414,BUY,LMT
U3163489,STK,ALLG,2023-06-13;09:51:03,1,3.54,3.54,-3.54,-0.0384,-3.5784,3.34,C,3.684825,24152888417,BUY,LMT
U3163489,STK,ALLG,2023-06-13;09:51:03,97,3.55,344.35,-344.35,-0.8848,-345.2348,3.34,C,357.428072,24152888423,BUY,LMT
U3163489,STK,ALLG,2023-06-13;09:51:10,100,3.5773,357.73,-357.73,-1,-358.73,3.34,C,368.482548,24152888560,BUY,LMT
U3163489,STK,ALLK,2022-07-20;10:02:00,-100,4.042,-404.2,404.2,-1.02225618,403.1777438,4.09,O,-403.1777438,21124188383,SELL,LMT
U3163489,STK,ALLK,2022-07-20;10:02:00,-100,4.0427,-404.27,404.27,-0.022257783,404.2477422,4.09,O,-404.2477422,21124188390,SELL,LMT
U3163489,STK,ALLK,2022-07-20;10:02:36,-100,4.075,-407.5,407.5,-1.02233175,406.4776683,4.09,O,-406.4776683,21124189928,SELL,LMT
U3163489,STK,ALLK,2022-07-20;10:02:36,-100,4.072,-407.2,407.2,-0.02232488,407.1776751,4.09,O,-407.1776751,21124214378,SELL,LMT
U3163489,STK,ALLK,2022-07-20;10:34:11,100,4.038,403.8,-403.8,-1,-404.8,4.09,C,403.177744,21125258689,BUY,LMT
U3163489,STK,ALLK,2022-07-20;13:06:30,100,4.038,403.8,-403.8,-1,-404.8,4.09,C,404.247742,21128009252,BUY,LMT
U3163489,STK,ALLK,2022-07-20;13:10:38,50,4.01,200.5,-200.5,-1,-201.5,4.09,C,203.238834,21128092063,BUY,LMT
U3163489,STK,ALLK,2022-07-20;13:10:38,50,4.01,200.5,-200.5,0,-200.5,4.09,C,203.238834,21128092095,BUY,LMT
U3163489,STK,ALLK,2022-07-20;13:11:50,100,4.018,401.8,-401.8,-1,-402.8,4.09,C,407.177675,21128117658,BUY,LMT
U3163489,STK,ALLK,2022-08-31;10:17:32,-200,5.45,-1090,1090,-1.050961,1088.949039,4.85,O,-1088.949039,21514509971,SELL,LMT
U3163489,STK,ALLK,2022-08-31;10:17:32,-62,5.46,-338.52,338.52,-0.325812108,338.1941879,4.85,O,-338.1941879,21514509974,SELL,LMT
U3163489,STK,ALLK,2022-08-31;10:17:32,-38,5.46,-207.48,207.48,-0.199691292,207.2803087,4.85,O,-207.2803087,21514509978,SELL,LMT
U3163489,STK,ALLK,2022-08-31;10:17:43,300,5.34,1602,-1602,-1.5,-1603.5,4.85,C,1634.423536,21514510086,BUY,LMT
U3163489,STK,ALLK,2022-08-31;10:27:09,-300,6.14,-1842,1842,-1.5811818,1840.418818,4.85,O,-1840.418818,21514733450,SELL,LMT
U3163489,STK,ALLK,2022-08-31;10:27:22,300,6.01,1803,-1803,-1.5,-1804.5,4.85,C,1840.418818,21514733508,BUY,LMT
U3163489,STK,ALLK,2022-09-19;09:55:36,-300,5.98,-1794,1794,-1.5800826,1792.419917,5.84,O,-1792.419917,21674043612,SELL,LMT
U3163489,STK,ALLK,2022-09-19;10:04:56,49,5.9,289.1,-289.1,-1,-290.1,5.84,C,292.76192,21674266898,BUY,LMT
U3163489,STK,ALLK,2022-09-19;10:04:56,50,5.9,295,-295,0,-295,5.84,C,298.736653,21674266909,BUY,LMT
U3163489,STK,ALLK,2022-09-19;10:04:56,100,5.895,589.5,-589.5,0,-589.5,5.84,C,597.473306,21674266923,BUY,LMT
U3163489,STK,ALLK,2022-09-19;10:04:56,101,5.9,595.9,-595.9,-0.5,-596.4,5.84,C,603.448039,21674266937,BUY,LMT
U3163489,STK,ALLK,2022-09-26;10:37:04,-99,6.28,-621.72,621.72,-1.027107388,620.6928926,5.6,O,-620.6928926,21739154684,SELL,LMT
U3163489,STK,ALLK,2022-09-26;10:37:04,-101,6.28,-634.28,634.28,-0.027655012,634.252345,5.6,O,-634.252345,21739154701,SELL,LMT
U3163489,STK,ALLK,2022-09-26;10:37:38,-200,6.32,-1264,1264,-1.0549456,1262.945054,5.6,O,-1262.945054,21739186936,SELL,LMT
U3163489,STK,ALLK,2022-09-26;10:39:41,-200,6.42,-1284,1284,-1.0554036,1282.944596,5.6,O,-1282.944596,21739215919,SELL,LMT
U3163489,STK,ALLK,2022-09-26;10:40:10,100,6.2773,627.73,-627.73,-1,-628.73,5.6,C,626.972619,21739216231,BUY,LMT
U3163489,STK,ALLK,2022-09-26;10:40:10,100,6.2782,627.82,-627.82,0,-627.82,5.6,C,627.972619,21739216235,BUY,LMT
U3163489,STK,ALLK,2022-09-26;10:40:30,200,6.27,1254,-1254,-1,-1255,5.6,C,1262.945054,21739234041,BUY,LMT
U3163489,STK,ALLK,2022-09-26;10:42:26,100,6.2384,623.84,-623.84,-1,-624.84,5.6,C,641.472298,21739251428,BUY,LMT
U3163489,STK,ALLK,2022-09-26;10:42:26,20,6.23,124.6,-124.6,0,-124.6,5.6,C,128.29446,21739251429,BUY,LMT
U3163489,STK,ALLK,2022-09-26;10:42:26,50,6.23,311.5,-311.5,0,-311.5,5.6,C,320.736149,21739251432,BUY,LMT
U3163489,STK,ALLK,2022-09-26;10:42:26,30,6.24,187.2,-187.2,0,-187.2,5.6,C,192.441689,21739251434,BUY,LMT
U3163489,STK,ALLR,2023-03-20;10:38:12,-138,0.1803,-24.8814,24.8814,-0.269023051,24.61237695,0.1439,O,-24.61237695,23364311619,SELL,LMT
U3163489,STK,ALLR,2023-03-20;10:38:12,-2862,0.1803,-516.0186,516.0186,-5.579304149,510.4392959,0.1439,O,-510.4392959,23364311622,SELL,LMT
U3163489,STK,ALLR,2023-03-20;10:42:49,-2000,0.199,-398,398,-4.273184,393.726816,0.1439,O,-393.726816,23364455064,SELL,LMT
U3163489,STK,ALLR,2023-03-20;10:46:59,-321,0.226,-72.546,72.546,-0.772585368,71.77341463,0.1439,O,-71.77341463,23364535051,SELL,LMT
U3163489,STK,ALLR,2023-03-20;10:46:59,-383,0.226,-86.558,86.558,-0.921807464,85.63619254,0.1439,O,-85.63619254,23364535052,SELL,LMT
U3163489,STK,ALLR,2023-03-20;10:47:01,-2200,0.226,-497.2,497.2,-5.2949776,491.9050224,0.1439,O,-491.9050224,23364535063,SELL,LMT
U3163489,STK,ALLR,2023-03-20;10:47:01,-96,0.226,-21.696,21.696,-0.231053568,21.46494643,0.1439,O,-21.46494643,23364535070,SELL,LMT
U3163489,STK,ALLR,2023-03-20;10:52:40,250,0.1937,48.425,-48.425,-0.48425,-48.90925,0.1439,C,44.587639,23364685465,BUY,LMT
U3163489,STK,ALLR,2023-03-20;10:52:40,550,0.1937,106.535,-106.535,-1.06535,-107.60035,0.1439,C,98.092807,23364685470,BUY,LMT
U3163489,STK,ALLR,2023-03-20;10:52:40,200,0.1937,38.74,-38.74,-0.3874,-39.1274,0.1439,C,35.670112,23364685472,BUY,LMT
U3163489,STK,ALLR,2023-03-20;10:53:30,1000,0.1894,189.4,-189.4,-1.894,-191.294,0.1439,C,178.350558,23364701069,BUY,LMT
U3163489,STK,ALLR,2023-03-20;10:58:43,500,0.1873,93.65,-93.65,-0.9365,-94.5865,0.1439,C,89.175279,23364796605,BUY,LMT
U3163489,STK,ALLR,2023-03-20;11:00:16,500,0.186,93,-93,-0.93,-93.93,0.1439,C,89.175279,23364838366,BUY,LMT
U3163489,STK,ALLR,2023-03-20;11:02:21,800,0.1883,150.64,-150.64,-1.5064,-152.1464,0.1439,C,157.490726,23364889516,BUY,LMT
U3163489,STK,ALLR,2023-03-20;11:03:08,1000,0.1873,187.3,-187.3,-1.873,-189.173,0.1439,C,196.863408,23364904211,BUY,LMT
U3163489,STK,ALLR,2023-03-20;11:03:17,200,0.1899,37.98,-37.98,-0.3798,-38.3598,0.1439,C,39.372682,23364904918,BUY,LMT
U3163489,STK,ALLR,2023-03-20;11:03:17,400,0.1899,75.96,-75.96,-0.7596,-76.7196,0.1439,C,89.437277,23364904927,BUY,LMT
U3163489,STK,ALLR,2023-03-20;11:03:17,400,0.1898,75.92,-75.92,-0.7592,-76.6792,0.1439,C,89.437276,23364904937,BUY,LMT
U3163489,STK,ALLR,2023-03-20;11:04:24,800,0.189,151.2,-151.2,-1.512,-152.712,0.1439,C,178.874554,23364936121,BUY,LMT
U3163489,STK,ALLR,2023-03-20;11:06:06,1400,0.1884,263.76,-263.76,-2.6376,-266.3976,0.1439,C,313.030468,23364947310,BUY,LMT
U3163489,STK,ALNA,2022-08-19;12:47:25,100,0.1078,10.78,-10.78,-0.14014,-10.92014,0.1107,O,10.92014,21415590056,BUY,LMT
U3163489,STK,ALNA,2022-08-19;12:47:25,3700,0.1077,398.49,-398.49,-5.18037,-403.67037,0.1107,O,403.67037,21415590058,BUY,LMT
U3163489,STK,ALNA,2022-08-19;12:47:25,300,0.1078,32.34,-32.34,-0.35574,-32.69574,0.1107,O,32.69574,21415590061,BUY,LMT
U3163489,STK,ALNA,2022-08-19;12:47:25,100,0.1077,10.77,-10.77,-0.14001,-10.91001,0.1107,O,10.91001,21415590064,BUY,LMT
U3163489,STK,ALNA,2022-08-22;17:29:05,473,0.1006,47.5838,-47.5838,-0.475838,-48.059638,0.1028,O,48.059638,21433466947,BUY,LMT
U3163489,STK,ALNA,2022-08-25;10:16:46,-2500,0.111,-277.5,277.5,-3.10635475,274.3936453,0.1081,C,-272.76038,21462557872,SELL,LMT
U3163489,STK,ALNA,2022-09-02;17:07:50,-2173,0.1198,-260.3254,260.3254,-3.672681652,256.6527183,0.1047,C,-233.495518,21548209200,SELL,LMT
U3163489,STK,ALPS,2022-09-29;04:10:37,-100,8.26,-826,826,-1.0319154,824.9680846,5.42,O,-824.9680846,21774332186,SELL,LMT
U3163489,STK,ALPS,2022-09-29;04:10:37,-100,8.25,-825,825,-0.0318925,824.9681075,5.42,O,-824.9681075,21774332189,SELL,LMT
U3163489,STK,ALPS,2022-09-29;04:10:50,-1,9.96,-9.96,9.96,-0.102958084,9.857041916,5.42,O,-9.857041916,21774332216,SELL,LMT
